id,source_wsi,dataset,i,j
c54465df5366,9,3,06144,25088
c548d7340c7c,8,3,08704,14336
c54a046251e0,8,3,15360,15360
c54a545a9ced,4,2,04608,21504
c54d59786b81,11,3,13269,37393
c551ee3155bb,8,3,13824,13312
c562c602c1c3,11,3,05077,31249
c56780faa56a,12,3,16896,27136
c568f23e8d02,10,3,13920,23000
c56e90cbdd95,10,3,23648,10712
c5793c63e159,12,3,24576,25088
c57c3d98ec7d,3,2,06144,15872
c58fdf94786d,2,2,25088,18468
c592bb3ff40d,6,3,22528,11776
c596bd9a3874,13,3,20992,31744
c59d84324fc2,7,3,11264,20992
c59dd4e9ffbc,14,3,07691,18337
c5a742c48d36,7,3,10752,10240
c5c36dd3f920,9,3,05632,33792
c5c683302bcb,13,3,22528,36864
c5d1210d48c9,11,3,07637,31761
c5d8d467dd3c,10,3,23136,11224
c5e2c805b0a7,10,3,21088,10712
c5efbd26fc7b,11,3,13269,41489
c607e160c76a,12,3,26112,17408
c60f3806b02f,14,3,10251,43937
c612dc90f3be,13,3,14336,32768
c61b8e6f4c88,3,2,03584,13824
c61ecb91b590,12,3,22528,29696
c62aedc0b46a,7,3,11264,17408
c62ec4ae3213,10,3,22624,28632
c62fbd285d80,13,3,25600,39424
c631299b2228,13,3,25600,27648
c638c556d2c7,7,3,12800,18432
c646a6e5e80f,12,3,12800,19456
c65c1e213648,11,3,10709,33297
c65cf56c79e4,11,3,12245,19985
c661de386762,10,3,15968,12248
c66315686140,7,3,16384,16896
c665e12964f1,7,3,18944,29184
c66ca73a66d8,4,2,06144,22528
c66de2904503,2,1,24576,22528
c67213a7562c,2,2,16384,20516
c675b451fd01,11,3,06613,33297
c67f5f69d44f,7,3,20480,08192
c683287911db,13,3,23552,41984
c689a79e5663,4,2,03072,26112
c695dab2360c,7,3,16896,20992
c69659fbf2cb,12,3,11776,17920
c698bfb6f7f4,11,3,06101,20497
c6a97e5f5289,12,3,25088,20480
c6bb437d3715,10,3,14432,25560
c6c1d4d92186,8,3,07168,22528
c6eb53ce7439,10,3,16992,17880
c6efb5fbf6e5,11,3,15829,24593
c701b51b6ece,3,2,08704,02560
c709e624eea8,11,3,18389,45585
c71a1602289a,2,2,19968,13348
c72da07dc0ee,2,1,15872,23552
c738789588f9,3,2,07680,13312
c73988de84f1,14,3,12299,20385
c748bc0f82b5,7,3,24064,15360
c74b3d685e5d,9,3,14336,14848
c751c2641ad7,10,3,15968,11224
c76657ac011d,13,3,09216,28672
c769885e1755,10,3,19552,26584
c76c8d8523dc,7,3,14336,14336
c76e7953cf72,7,3,09728,21504
c7704b68a0d0,10,3,22112,17880
c77cfe3a3c4f,11,3,07125,36369
c77ec17d2f56,10,3,19552,29656
c78dc47a677d,3,2,13312,03072
c7992e33010e,6,3,13312,29184
c79b1b1886d4,1,1,06656,45056
c7aed54275ca,11,3,09685,42001
c7b17ca1c08f,13,3,21504,36352
c7bfb59331c1,11,3,17365,24593
c7d49f3f1ae3,1,1,07168,38400
c7dc8b438d70,9,3,14848,06656
c7e22a624fc5,4,2,08704,24576
c7ea73a0036d,9,3,08192,41472
c7fef322780a,8,3,15360,23040
c82dfc7203ba,9,3,12288,23040
c83e2c01910d,12,3,21504,24064
c84cab9a5cb0,7,3,07168,21504
c8584a356b47,12,3,25600,24576
c864a708f66a,2,1,20480,23040
c86a6370d2ed,13,3,12288,30720
c86c106f3eb0,13,3,14848,27136
c88240a8a614,9,3,16384,26112
c8914daa15af,14,3,08203,24993
c89b6373ddc5,9,3,04096,41984
c8a0ddf75b5d,6,3,12800,20480
c8a7b42da8df,2,2,19968,15908
c8abf15ad6cf,13,3,24576,35840
c8b867037f31,10,3,22624,11224
c8c3ad3270ed,14,3,13323,30113
c8ccde20bf4d,2,2,22016,15908
c8d6cc54dfaf,10,3,18016,12760
c8e169a5b988,6,3,21504,25088
c8e71ace0b11,1,2,08192,03584
c8f00775a649,7,3,13312,25600
c90730a944a3,13,3,12800,30208
c9084ddd1cf0,7,3,10240,14336
c9186dd3bbc9,7,3,11776,18432
c91c52eabc8a,8,3,09216,19456
c923416870be,7,3,13312,07680
c929affd4ee8,13,3,16896,26112
c92c953be6c6,8,3,10752,24576
c93488c88d79,7,3,25088,08704
c93bb9981191,6,3,10752,28160
c93cfde38944,13,3,12288,33280
c9455a06321d,1,1,07680,41472
c956a02b5d22,2,1,28672,22016
c95dbec19e30,8,3,10240,09216
c961f27579d9,12,3,21504,25088
c963904b53fd,13,3,26624,27648
c963e9839b0e,12,3,23552,24064
c9669e20f6d1,14,3,09739,30625
c967eb30f09a,11,3,10709,44561
c96f8a2737a2,1,2,08704,06144
c970da748af4,6,3,21504,27136
c9a0f19e04c5,2,1,16384,20992
c9a18f17a4d3,4,2,08192,25088
c9aa10c8c5f4,3,2,04608,10752
c9b0b1b7fa52,14,3,12299,19361
c9b86706da8d,3,2,10752,05632
c9d0ac176add,1,1,05632,44032
c9dbb264f529,13,3,09728,25600
c9dc3cfc0567,1,1,08704,41984
c9e1cbd780fa,9,3,05120,26624
c9f78a50814c,13,3,24064,25600
c9fca5b2635b,4,2,08192,25600
ca006db18bbc,6,3,18432,33280
ca081412bad8,1,1,06656,46080
ca1087095053,11,3,17365,40465
ca178713fdb2,1,1,03584,44032
ca239611fb69,7,3,20992,27136
ca2d31edf641,12,3,26112,28160
ca2df2a0dc8b,3,2,09216,03584
ca34ce3beed6,11,3,19413,31249
ca3824141bfa,8,3,15872,10240
ca385dbf1b24,8,3,17408,24064
ca43ceadc6b0,8,3,18432,10240
ca5155355d93,12,3,24576,21504
ca57af0413ac,1,1,08192,44032
ca5ae19b0009,11,3,18901,22545
ca69626e65f6,11,3,10197,35857
ca6fb2bfa1c0,9,3,07680,26112
ca75628632a4,11,3,13781,32273
ca80461e68a7,6,3,09728,09728
ca8b40157470,14,3,08203,36769
ca8e23581f67,11,3,15829,28177
ca95b9adca1a,8,3,07168,13312
ca9a2850dae6,12,3,11776,28160
ca9b510b4857,13,3,20992,39936
cab6a9efe2e4,10,3,22112,30168
cab88213ce6f,7,3,16896,25600
caba87ab30e9,11,3,06613,21009
cabd9787ce84,7,3,12288,29696
cabf8a6517e6,12,3,22528,25600
cabfc0670207,9,3,17920,14336
cac566af9a58,6,3,14336,19456
cad3d564cebf,10,3,21600,27096
cad4ef6769dc,10,3,14944,12760
cad8c3aa1d0c,6,3,12800,12288
cae2e616161f,4,2,04608,24576
cae662808377,12,3,13824,30208
cae9128dc445,13,3,23040,34304
caecb42fb6f6,10,3,23648,13784
caed47ea4138,9,3,20992,31744
caf00f8debca,11,3,17365,45585
caf40d0a5ee0,10,3,21088,24536
caf9b441f9ce,6,3,13824,25600
cafe94467151,13,3,23552,29696
cb0d9bad1bd4,1,2,11264,06656
cb117b903dfd,7,3,17408,26624
cb1841a35b6a,6,3,21504,28672
cb3453e8f679,7,3,08192,13312
cb4395f80719,10,3,20576,13784
cb480da7b8b8,13,3,11776,31744
cb52d939e1f7,12,3,16384,20480
cb5f12a1cc20,9,3,05120,31232
cb628d398459,10,3,14944,20952
cb663f34ed9b,3,2,12288,05120
cb6c09f4f9d3,7,3,17408,16384
cb6c7a74f384,12,3,11776,28672
cb7350d7c713,3,2,02560,13824
cb753deb67d3,12,3,15360,28672
cb96f7b681f8,1,1,03072,40448
cb999d179ad9,7,3,20480,17920
cba169e42184,11,3,07637,38417
cba696c6ee33,11,3,15317,46097
cbab96aa91a4,10,3,21088,25048
cbb75890c325,9,3,09728,35328
cbbc09f0b6db,11,3,08149,48145
cbbdc5d83ec9,1,1,07680,44544
cbc4758c8c53,1,1,08704,42496
cbce5b55f5bb,4,2,05632,22016
cbd5834d0640,9,3,14848,30720
cbde6f900360,10,3,23136,15832
cbe35ca4623b,3,2,07680,08704
cbe558af3b3f,14,3,09739,28065
cbed649450e9,13,3,21504,38912
cbf7416c5614,12,3,12800,27648
cc070a848687,7,3,23040,15360
cc077f1abda5,6,3,09216,23040
cc103e610139,1,2,14336,09728
cc1167d740bf,8,3,09728,23040
cc11d5f25ba5,7,3,11776,29696
cc176b73138e,9,3,16896,28672
cc1b273b861d,2,2,21504,18468
cc32c411b7fc,7,3,08192,10752
cc5479b520b6,2,2,17920,15396
cc59866d42be,3,2,06656,06656
cc5c2d5e980f,4,2,09728,25088
cc63ffb27f2a,14,3,09227,37793
cc6709052a04,6,3,16896,10752
cc7003ef1cf1,11,3,08661,40465
cc7670d55896,13,3,16384,22016
cc7b770a7357,11,3,15317,26129
cc8bdabbc3eb,3,2,06656,12288
cc8caeb65842,7,3,07680,20992
cc8d5b6d4975,3,2,11776,07680
cc943d7b9e45,8,3,16896,15360
cc9881c5b3b0,7,3,24576,28160
ccae7f1416ad,9,3,12288,06656
ccb01b2ea408,13,3,24576,38912
ccb2255e294d,2,1,18432,23040
ccd07ff81fd2,9,3,08192,35840
ccd1307ed76b,2,2,20480,18468
ccdb81ea4737,9,3,07168,40448
cce87d746e09,12,3,13312,26112
cce9502fea78,8,3,13312,12288
ccee57551a73,8,3,06656,17920
ccf5562dc4a6,14,3,08203,27553
cd11593ae371,8,3,18944,13824
cd130600f8ba,11,3,07125,24593
cd1e8e4f8921,3,2,09728,08192
cd2778969422,12,3,23552,20480
cd35c37f47a3,3,2,08192,04096
cd39806070ab,1,2,09216,04096
cd4b698ac682,1,1,09216,45056
cd61924e939c,11,3,12245,30225
cd6b90e3f4b3,1,1,05632,39936
cd8456ab751e,11,3,18389,34833
cd9a241fd4b6,2,1,28160,22016
cd9a596eebf1,3,2,08704,12800
cda1f1a2d452,11,3,16341,32273
cda3110c3852,7,3,23040,28160
cdb17b254531,10,3,20064,11224
cdc7e7bfae80,11,3,18389,22545
cdceaec35e57,12,3,14848,28160
cdd7fbe16362,7,3,24576,16384
cde69fc4e10f,11,3,10709,51217
cde7e4122900,10,3,16480,14296
cde801aaf517,3,2,11776,04608
cdf0497344de,4,2,08192,22016
cdf3226bd2db,9,3,16384,12288
cdfb7a1da40e,3,2,13824,05632
ce078e1f10e3,14,3,09739,23457
ce08de3e0e5b,13,3,15872,23040
ce0c484f6fbf,9,3,19456,26624
ce0f3515210b,6,3,19968,07680
ce27b0613895,1,1,07168,46080
ce31749434d6,10,3,14944,12248
ce423dd9c273,8,3,08704,25088
ce4ce1d42e69,12,3,22016,27136
ce594dbaf570,10,3,16480,11736
ce6b47a567ab,11,3,13269,52241
ce7005232647,9,3,16896,15360
ce8fd20a4da3,12,3,25088,19968
ce9dc7980c32,10,3,18016,08664
cea0acc5f85f,7,3,14848,29184
cea314e003f6,10,3,18016,09176
cea36e9ffa38,6,3,17920,09728
cea4c41873cd,4,2,06656,26624
ceb3f4589c89,14,3,09739,15777
ceba7c44b794,11,3,17365,34833
ced27ef1b60a,12,3,07168,17408
cedd0e30295a,11,3,18901,21521
cedd8997785d,7,3,12800,24064
cee03f90d9c9,1,2,09216,03584
cee9e898e32c,1,2,07680,04096
ceec0c434af9,14,3,08715,21921
cefc6af28f24,4,2,04096,21504
cf03628869db,9,3,16384,22528
cf155408a27f,10,3,18528,12760
cf2be91f237f,10,3,20064,19416
cf2d2fde0055,11,3,13269,18449
cf3a17203298,3,2,05632,14848
cf3c5c45d21f,6,3,23040,20992
cf4d448d798a,10,3,21088,11736
cf50015c533c,3,2,06656,04096
cf57e352b83b,6,3,16384,32256
cf5f9ffd9957,1,2,10240,07168
cf7d978145f3,11,3,14293,30225
cf880566d996,13,3,23552,31232
cf921187e2bc,1,1,05120,40448
cf9a7452a3fb,7,3,25600,19968
cf9f539e4e0c,6,3,12288,17920
cfb0bd617652,1,2,09216,08704
cfba13ffd379,12,3,21504,17408
cfbf75947d43,1,1,05120,44544
cfc10e1084b4,13,3,23552,36352
cfc7aaad4caf,12,3,06656,20480
cfcbc3b1aa48,2,2,17408,20516
cfdccffc7a81,11,3,14805,51217
cfe02239d1c7,1,1,10240,45568
cfe08ec7e447,9,3,14336,30208
cfeb9e492e7d,14,3,07179,08097
cff2c03381f5,11,3,13781,39441
d024e02fa97c,3,2,02048,14848
d030717228ae,2,2,17408,17444
d03a1a31492a,12,3,09728,26624
d03fb5f08b41,13,3,23040,31744
d04dda67662b,13,3,24576,27136
d0560edb9491,10,3,24672,29144
d058a21f7468,7,3,20480,07168
d05b1f450b12,8,3,23040,22528
d078cb53bbd5,1,1,02048,41472
d0868241a1a1,13,3,21504,37376
d09069cc9cb3,6,3,14848,33280
d098c3d06291,14,3,11787,11681
d099a5fe89df,14,3,09227,15265
d09d245420aa,6,3,11776,05632
d09d71a8bd2f,6,3,16384,05632
d0aa9c2f3587,11,3,18389,35857
d0ba005fd935,4,2,05632,26624
d0badf7ec065,3,2,08704,12288
d0bc02b11405,4,2,07680,23552
d0c4f7eb636c,10,3,15968,21976
d0c516c02696,4,2,10240,23552
d0c76b03fdc6,11,3,08661,22545
d0d00432dc62,11,3,04565,41489
d0d0fda7789f,3,2,08192,12800
d0ddedbf71d8,4,2,04096,20992
d0e4047a291e,3,2,11264,06144
d0eb24cd8ea1,9,3,16896,25088
d1097cc94ad0,9,3,17920,24064
d10bf47f6db2,11,3,05077,40977
d10c187be4db,11,3,04565,34321
d1188cd172af,14,3,10763,30625
d123fb3f0c03,2,2,16896,16932
d1286858fd92,3,2,10752,03072
d12b5c0f5c0e,2,1,28672,23040
d141d7ae6ce2,10,3,16992,26072
d1466bbc05e5,12,3,09216,16896
d14a3f06a93d,2,2,14848,14372
d14e9b440b03,12,3,11264,20992
d15371f61a24,2,2,15360,15396
d15ae33f935a,6,3,23040,07680
d169174a769b,1,2,08704,06656
d16b520fd389,10,3,23136,15320
d16eb475a112,4,2,12288,23552
d171145b9fb7,1,1,05120,43520
d17335683f96,1,2,12800,10752
d1865419532a,13,3,22016,36352
d1876f575847,10,3,23136,25048
d1abb632c1f6,7,3,19968,23552
d1aece7e3a12,12,3,18432,26112
d1b428f7e6b4,13,3,20992,36352
d1be91f3c6ee,8,3,08704,12288
d1cc01221ed3,10,3,13408,17880
d1d485660263,1,1,09728,44032
d1e41f65ebd6,14,3,07691,43425
d20e93312427,6,3,20992,33792
d214cc1abfc5,3,2,07168,13312
d2166de29ccb,10,3,18528,16856
d225c4cac47a,14,3,07691,29089
d2312c31eaa8,13,3,26112,27648
d2378fe9bcbd,2,1,17408,23040
d25144951a65,12,3,14336,21504
d261994b43bf,6,3,14848,12800
d264f8462c81,3,2,13312,06144
d27d12a2c032,7,3,24064,16384
d286201ebd88,2,2,21504,14372
d299a9944ac2,11,3,19413,18449
d29feeef5a17,11,3,11221,45073
d2a05f752a03,8,3,15872,12800
d2ab4aae54c4,13,3,11264,22528
d2c1dd5183fe,14,3,07179,36257
d2c80b412efc,6,3,21504,34816
d2dec3865693,4,2,08704,24064
d2e1817156f5,2,2,22528,16420
d2e4fd52fdea,13,3,20992,35328
d2f339b5ffb4,2,2,18432,13860
d2fab3cecb07,13,3,12288,28160
d30aad353e4d,8,3,22528,20992
d31a5c949700,13,3,12288,32768
d31efdb939e7,6,3,11264,06144
d3370d621c86,7,3,09216,20480
d344d2ffe469,7,3,16384,31232
d3459090a302,10,3,12896,13272
d34a9780d222,3,2,13824,07680
d34bb45d81ce,12,3,06144,20992
d35338d8e322,14,3,14347,45985
d355836e1b40,12,3,22016,25600
d35716ecd33e,12,3,17920,27648
d35b6634f6e9,2,1,23040,21504
d35c07eb398f,9,3,07168,33280
d36b7c5ca1dd,8,3,20992,19968
d36cff792286,11,3,08661,23569
d36f7770aebc,14,3,11275,39329
d380e5c68772,14,3,11787,14753
d3898e0ce0cb,6,3,22016,19968
d38bddbe183a,14,3,11787,37281
d39548704117,13,3,15360,28160
d3989ae5680b,8,3,18944,14336
d398c9691104,3,2,13824,04608
d3bab0895723,2,1,26112,22016
d3bd692549b6,14,3,10763,36257
d3c2ab5bfec9,8,3,14336,10240
d3cd852885bd,11,3,13781,45585
d3d76ec8f8f8,8,3,06144,13312
d3da62946055,13,3,26112,40448
d3e91e32fd31,12,3,19456,28160
d3f83680f6d7,3,2,10240,03072
d3fa4f52eca5,3,2,11264,08704
d40b038f6276,7,3,11264,25088
d40b07f16806,13,3,23552,31744
d40ccc91c77d,11,3,06613,34833
d40d82969541,10,3,13920,29144
d40ea5dde836,6,3,09728,28160
d4107106d040,12,3,26112,24576
d42603b67dad,3,2,13312,05632
d42897f37134,12,3,09728,29696
d430a5d229e3,1,2,07168,04096
d450d67b3d83,10,3,24672,14808
d463ac727d6b,2,2,15872,14372
d46fc43e1567,10,3,22624,13784
d4746a0dec03,8,3,12288,22016
d47aa17422cc,9,3,18944,26112
d47ead895930,10,3,12896,23512
d4861a10ad24,14,3,13323,23969
d48b8ebf0b85,8,3,17920,17408
d48c10f1c303,10,3,22112,25048
d492d39082ed,14,3,14347,19873
d4a10d20a7d7,4,2,02048,20992
d4a6a9e8d85e,1,2,16896,09728
d4b65f3d4f58,11,3,18901,37905
d4bcd01d7754,10,3,18016,24536
d4c5369f3251,6,3,12800,15360
d4c942f62412,14,3,11275,17825
d4d816151cb9,6,3,19968,28160
d4e99e162f37,1,1,08704,44544
d4ee4ea75ea7,8,3,20480,12288
d4f11cb32eef,8,3,14848,10240
d502052604b3,10,3,12896,15832
d50818ea01b3,9,3,14336,09216
d50bd2b2b52e,9,3,20992,16896
d51185983ac2,6,3,10240,32768
d51e5ef95ff1,7,3,16384,15360
d5253c078c8d,6,3,12800,11264
d52ca1e422cf,7,3,19968,11264
d52f79fcabe1,9,3,11264,29184
d56af3b88dfd,10,3,19552,27608
d5713a789926,10,3,17504,27096
d57b1870dcd3,11,3,18901,46609
d5854c64aa9d,2,2,25600,20004
d58a88fb6958,3,2,09728,05632
d58e90fcd243,11,3,07637,45585
d595c92f9a1f,14,3,06155,19873
d59914131ffa,1,2,08192,08192
d5a7b4e0d161,4,2,05120,26112
d5b231be3af1,11,3,08149,32273
d5b4cd7b242e,13,3,23552,30208
d5b6423bf62b,12,3,25600,17408
d5bea6a41e99,6,3,21504,16384
d5cba615d4a1,14,3,06667,33697
d5ceabb6604a,8,3,12288,10752
d5d05c0a93bf,14,3,06667,08097
d5e08e64fbf2,14,3,10251,36769
d5ea9ba0d15e,12,3,25600,20992
d5ec6510e887,13,3,09216,21504
d5f4624c23bb,2,1,23552,23552
d5f7ffd8c3d7,6,3,09728,07168
d5f99b5c9e17,11,3,17877,47633
d5ffe812c7b5,13,3,23040,33280
d60975d92445,11,3,04565,20497
d6164f16d1d2,6,3,22016,06656
d618435ef3cf,12,3,19456,20480
d61978828035,13,3,20480,34304
d621f1571047,11,3,18389,36369
d622e7e2ea05,6,3,11264,09216
d62a82dc1938,6,3,13824,26112
d62c96a46a6b,14,3,08715,33185
d62f578b24ce,2,2,15360,11812
d63494c0e68a,11,3,19413,28177
d6529e6e8602,1,1,03072,42496
d655031928eb,9,3,13824,30720
d65a2a61f85f,10,3,18528,15320
d65ac561ee66,12,3,25600,22016
d6643f02f50c,9,3,16384,29696
d66735f60a7b,9,3,16384,14848
d66e4dd27aed,11,3,14293,47633
d67bf9a209db,7,3,10752,19968
d68324eb7980,1,2,10240,05120
d68f4ab08b0f,9,3,12288,11264
d6a52343bbb3,8,3,20992,17408
d6a711e78bd9,10,3,14944,22488
d6b73b44e334,2,2,21504,17956
d6bd77533b2b,1,2,14848,10752
d6c3e8d94743,8,3,17408,09728
d6cc972937e3,7,3,21504,17408
d6d4d299d1ff,8,3,20480,13312
d6d55eaadd86,8,3,14848,09216
d6d79e965902,1,1,08704,45056
d6e3b2bc2709,11,3,05077,28177
d6f0f1f4a7dc,1,1,08192,38400
d6f5de619dbd,14,3,06667,18849
d6fd6d5bf8ee,8,3,06656,20992
d70170048f3a,3,2,07680,15872
d7046918d574,7,3,17920,12800
d70561fbf220,3,2,08192,06656
d70a487009cd,11,3,12245,33297
d71686c972e0,3,2,09216,04608
d71ee2e0b7b5,2,2,23040,15908
d72e3c6a7503,8,3,12800,13312
d73935fdb266,8,3,23040,12288
d74388a975e3,11,3,09685,27153
d7462f43a5f5,11,3,13781,47633
d74709b6774a,9,3,06144,34816
d74fdf0b9924,2,1,21504,20992
d75b8feadadc,8,3,13312,18432
d75ed1878356,8,3,09728,11776
d76bfa00586d,13,3,10752,30208
d77bacc70497,11,3,09173,35857
d77c4dda4639,6,3,14336,15872
d77c7067ed84,9,3,10240,36864
d78cadb84467,11,3,06101,22545
d79228808795,9,3,17920,13312
d7c8bc29fb41,8,3,12288,12288
d7c9e3a90444,14,3,08203,16289
d7d4bea709dd,11,3,04565,39953
d7dfee5bd675,6,3,14336,33280
d7e08ddbb28d,13,3,15360,27136
d7f1e59c9c70,11,3,16341,37393
d80f827af0e4,14,3,12811,35233
d811739e1ef2,2,2,19968,12836
d8120179d290,10,3,21600,08152
d815bd3cf5cf,2,2,20992,15396
d822ec8ded9b,12,3,14848,27648
d824a1142068,7,3,23040,14336
d82695d80caf,3,2,06656,13824
d8286dfcc65a,11,3,11221,43025
d82c1394c4ee,9,3,13312,15872
d850250778f2,1,1,02560,38400
d85212a37523,12,3,18944,25600
d853e23e3c9a,7,3,10752,32256
d859683571c1,14,3,07691,47521
d86e03cf1955,6,3,19968,30720
d8710c5ef365,8,3,06656,16896
d873758275c6,1,2,08704,09216
d894cef8305a,14,3,08203,33185
d89e0223b608,10,3,21088,18392
d8abb7a66e2e,10,3,18016,18904
d8c1f994f4d2,7,3,09216,16896
d8cc9bcb0248,9,3,14336,12288
d8cd42dee964,6,3,17920,32256
d8ce65cbe4b5,2,2,23552,18980
d8cf4ac72fc8,10,3,16992,26584
d8d843d1d7b2,12,3,08704,27648
d8e595103032,14,3,07691,31137
d8f0529403bd,9,3,05120,39936
d8f0d57073c8,1,2,08192,05120
d8f61858d47a,1,2,09216,06656
d901e8d64415,13,3,11264,24064
d90a50bb3227,14,3,09227,17313
d924e2b90030,11,3,14805,24081
d9251dad3c29,11,3,16853,43025
d92d04437a8c,2,2,22016,20004
d92dc34cd8f2,1,1,10752,43008
d931aa2f68ed,12,3,14336,17408
d946a7c58737,12,3,09728,18432
d9501655d523,14,3,07179,33185
d953fe03e1d0,2,1,27136,21504
d9547a630fab,1,2,07680,10752
d9570d2d22cd,10,3,23136,08152
d9706b0903b2,14,3,12299,43937
d97afef59784,6,3,13824,33792
d97de69b8cfe,12,3,25088,26112
d9808586aef2,1,1,04096,44544
d9849a83147e,7,3,07680,28160
d988061d3b4d,10,3,13408,12248
d996820dc49d,8,3,09728,12800
d99847079d51,7,3,23552,27136
d99c369d0cc1,8,3,22528,23552
d9b596726de5,11,3,08149,29713
d9bd13629da6,13,3,11264,23040
d9beb1ae4d77,11,3,16853,47633
d9c34fe405b7,11,3,16341,46609
d9c4bd419876,11,3,13781,40465
d9c69e24c4c9,9,3,18432,30208
d9c94dab6cb6,13,3,10752,29696
d9d83b3eab9e,9,3,10752,32256
d9e32b1241f1,10,3,13920,14296
d9ed68ebfeb7,8,3,14336,23040
d9f298c0e6f6,13,3,26624,40448
da054a47370e,3,2,14336,04096
da0652cfd251,6,3,09216,12800
da074bed3b0c,12,3,14848,16896
da15a6f7c432,6,3,23040,24064
da1c6d6657e9,1,1,04096,45056
da1fd9af4797,10,3,24160,13272
da21c48a3503,12,3,16384,24064
da254bd94671,7,3,11776,14848
da2863316247,1,1,08704,46080
da2e4c44f7bc,13,3,10240,22528
da3180fa5201,3,2,02560,15872
da3957561482,9,3,20992,28160
da4073f47fd1,12,3,13824,29696
da47325f0a06,10,3,18016,12248
da5b8e9d4911,11,3,05589,39441
da5cca9855f5,4,2,04096,07168
da693ca2093c,11,3,13781,50705
da774b6f9cd1,2,1,19456,22016
da876b636c6c,1,1,04096,38400
da93e20b7974,14,3,13835,36257
da9507215057,1,2,09216,09216
da9ee81094ed,10,3,21600,21976
daa6687cb836,10,3,24160,22488
daa6a7c443ac,12,3,20992,17920
daab96599c1e,14,3,12811,47009
daae7b497b5e,13,3,22528,29184
dacdb93b7159,11,3,19413,37905
dad151b200fe,2,2,18944,14884
dae67e7f85c9,8,3,14336,17920
daef2db6b065,8,3,17920,21504
daf3e98957f8,10,3,14432,21976
daf6b82839ad,14,3,10763,23969
daf9beac4413,4,2,12800,24576
daf9eb07acd4,12,3,22528,25088
db03a1487798,1,1,06656,44032
db04612e2648,3,2,04608,13312
db047e105270,9,3,18944,13312
db1003f961aa,6,3,15360,13824
db20b95a3ab9,1,1,08192,42496
db283b38c09b,11,3,14293,33297
db37eadc3233,12,3,23552,30208
db4621c7226b,13,3,13824,25600
db565d55c132,12,3,25600,28160
db59e2824230,6,3,10240,28160
db5ac319177c,11,3,10197,19985
db73a602bf72,12,3,26112,25088
db8391d91d8d,2,1,17408,23552
db83bccea592,4,2,05632,24064
db83ee54338e,8,3,17408,15360
db8431a57b16,1,1,02560,40960
db8adbc51c82,1,2,10240,03584
db9668e2597c,7,3,07168,16896
db9b23899984,9,3,12288,22528
db9b266bf255,10,3,16480,13784
dbac94b19499,11,3,14805,50193
dbb2fab38995,10,3,13920,19416
dbb355ee6c9a,7,3,22528,08192
dbbbdfb26928,9,3,12288,17920
dbbf0ed15f05,9,3,15872,06656
dbbf18041c46,12,3,22016,18432
dbc9e34a960a,8,3,21504,20992
dbca0821ce3c,3,2,09216,02560
dbcac6d3316f,8,3,15872,20992
dbe83dc9bf89,9,3,04096,34816
dbf5ec194977,1,2,12288,10752
dbfa27dbccaf,8,3,20992,24576
dc03d69afd95,1,1,06144,44544
dc0946091ca8,12,3,18432,22016
dc0b64e2a3a6,1,2,12288,09728
dc11b8bbe17a,7,3,24576,31232
dc21c874a2e6,8,3,20992,09216
dc2ad2a52179,3,2,06144,14336
dc396fcebb9a,13,3,24064,38912
dc3cb72e25b3,10,3,22624,09688
dc416ef542f6,10,3,23648,22488
dc4bcc9a2a48,7,3,24064,12800
dc4e9a6595cc,12,3,12800,25600
dc4fe031faaa,13,3,26112,29184
dc67aaaa45bf,3,2,13824,03072
dc6ef56300e8,3,2,09216,07680
dc715fe67a5d,12,3,23040,26112
dc7b0e6b2351,10,3,19040,29656
dc7cde931faf,9,3,20992,29696
dc924e2c3c33,7,3,22528,19456
dca0747a4dc7,3,2,13312,08704
dca4bf6a02bf,13,3,09216,23552
dcacee36fcae,6,3,17920,13312
dcb7174a5ac6,3,2,11776,05632
dcb79b4b5e38,6,3,11264,21504
dcbf20d141f8,10,3,13920,15320
dcbff7290310,9,3,17408,12800
dcc3cfed279c,4,2,10752,22016
dccfd5b60684,2,2,25088,18980
dcd2a14a9980,4,2,07168,24064
dcdb4b0accad,12,3,11776,30208
dcdc443bdaf3,4,2,11264,23040
dce57410ffce,7,3,18432,22528
dce8d00c6952,7,3,09728,17408
dcea2cfbc429,1,1,03584,44544
dcea4e9d6726,1,2,11776,03584
dcedebedda56,14,3,08203,37281
dcf9740e94e2,9,3,15872,15360
dd04ec755b14,13,3,23040,40448
dd0976d0177d,7,3,13824,30208
dd280e2d2f97,9,3,17920,31744
dd359ed041b4,4,2,07680,23040
dd364e100d0d,12,3,14336,27136
dd4074e40ae1,8,3,09216,23040
dd4a8ba579c0,4,2,13312,25088
dd50623f3ac9,13,3,10240,22016
dd690b7d9a47,1,1,02048,39936
dd6fde1021be,14,3,11275,47521
dd7b71edc9ea,14,3,08715,13217
dd833a4d6885,7,3,12288,17920
dd83f2d82305,2,2,19456,12324
dd85fd567e87,6,3,22528,15360
dd9c8c29b282,4,2,12800,23552
ddaaf4130b6d,14,3,08715,08097
ddb05d54eb70,12,3,19456,29184
ddc92b96331b,12,3,12800,20480
ddc9ed7acdf1,14,3,11275,27041
ddd16cf0b8d3,11,3,14293,49681
ddd60638ed9a,14,3,11275,16289
dde251b49970,10,3,13408,29656
dde26a95b52c,2,1,23040,23552
dde91c91a25b,14,3,08203,17825
